rec_idx,키워드,수집일시,등록일,날짜구분,기업명,공고제목,직무카테고리,근무지역,경력,학력,고용형태,마감일,공고링크
54471245,마케팅,2026-07-19 15:46:59,2026-07-15,등록일,(주)파인디지털,[분당 상장사] 파인뷰 온라인 영업지원 부문 신입/경력 채용,"온라인마케팅, ,, 영업지원, ,, 거래처관리, ,, 고객관리, ,, 상품관리, 외",서울전체,신입·경력,초대졸↑,계약직,~07/22(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54471245
54416586,마케팅,2026-07-19 15:46:59,2026-07-09,등록일,(주)휴롬엘에스,[휴롬엘에스] 라이브 방송 및 콘텐츠 제작 PD,"라이브커머스, ,, 촬영감독, ,, 가전제품",서울 강남구,경력3년↑,초대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54416586
54381308,마케팅,2026-07-19 15:46:59,2026-07-06,수정일,콘센트릭스서비스코리아(유),헬스앱 글로벌 CS 담당자,"금융사무, ,, CS관리, ,, 고객응대, ,, CS, ,, IT컨설팅",경기 수원시 영통구,경력무관,초대졸↑,계약직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54381308
54448711,마케팅,2026-07-19 15:46:59,2026-07-13,수정일,(주)한국미스미,㈜한국미스미 ME사업부 EC마케팅팀 내근영업섹션(계약직),"영업관리, ,, 영업지원, ,, 인바운드, ,, 아웃바운드, ,, 수/발주, 외",서울 강남구,신입·경력,초대졸↑,계약직,~07/24(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54448711
54469523,마케팅,2026-07-19 15:46:59,2026-07-15,수정일,네이버제트(주),8월 전분야 체험형 인턴-2차(AI 챗봇 영미권 콘텐츠 기획/제작),"콘텐츠기획, ,, 콘텐츠에디터, ,, 캐릭터디자인, ,, 콘텐츠관리, ,, 챗봇",경기 성남시 분당구,신입,학력무관,인턴직,~07/23(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54469523
54352204,마케팅,2026-07-19 15:46:59,2026-07-02,등록일,펑타이그레이터차이나(유)영업소,[PTKOREA] 콘텐츠 라이터 (영문 카피라이팅),"CW(카피라이터), ,, 광고대행사",서울 강남구,경력 3~7년,대졸↑,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54352204
54248194,마케팅,2026-07-19 15:46:59,2026-06-22,등록일,케이웨더㈜,[강소기업] 케이웨더(주) 온라인사업팀 경력 채용,"영업관리, ,, 영업기획, ,, 영업지원, ,, 사업관리, ,, 소프트웨어개발",서울 구로구,경력3년↑,대졸↑,정규직,~07/22(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54248194
54427895,마케팅,2026-07-19 15:46:59,2026-07-10,수정일,(주)에스제이그룹,RAINS 유통운영실 온라인MD 채용,"제휴마케팅, ,, 영업전략, ,, 유통MD, ,, 상품분석, ,, 채널관리, 외",서울전체,경력5년↑,대졸↑,정규직,~08/08(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54427895
54395587,마케팅,2026-07-19 15:46:59,2026-07-07,수정일,(주)케어젠,웹디자인 및 영상제작 경력직 채용 [코스닥 상장사],"그래픽디자인, ,, 영상편집, ,, 광고디자인, ,, 영상제작, ,, 브랜드디자인, 외",서울 강남구,경력5년↑,초대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54395587
54443869,마케팅,2026-07-19 15:46:59,2026-07-13,등록일,(주)티빙,[티빙] 각 부문 경력채용,"안전관리자, ,, 안전보건관리자, ,, 홍보, ,, 언론홍보, ,, 머신러닝, 외",서울 마포구,경력3년↑,학력무관,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54443869
54284154,마케팅,2026-07-19 15:46:59,2026-06-25,수정일,(주)플레이디,[플레이디] 디지털 광고 디자이너 경력직 채용,"웹디자인, ,, 광고디자인, ,, 편집디자인, ,, 배너디자인, ,, 광고디자이너, 외",경기 성남시 분당구,경력 1~5년,초대졸↑,정규직,~07/25(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54284154
54269393,마케팅,2026-07-19 15:46:59,2026-07-16,수정일,(주)양지사,교보/영풍MD[팀장/팀원] 채용,"마케팅기획, ,, 오프라인마케팅, ,, 브랜드기획, ,, 영업기획, ,, 영업전략, 외",경기 김포시,경력무관,학력무관,,~07/23(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54269393
54396808,마케팅,2026-07-19 15:46:59,2026-07-07,등록일,(주)세스코,(주)세스코 상품기획/관리 담당자 채용,"상품기획, ,, 통계/분석, ,, 시장조사, ,, 상품관리, ,, 시장조사, 외",서울 강동구,경력7년↑,대졸↑,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54396808
54281350,마케팅,2026-07-19 15:46:59,2026-06-27,수정일,(주)더파운더즈,글로벌 세일즈 Sr.매니저,"영업마케팅, ,, 영업, ,, 영업관리, ,, 영업기획, ,, 영업전략, 외",서울 강남구,경력 6~12년,초대졸↑,정규직,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54281350
54447574,마케팅,2026-07-19 15:46:59,2026-07-13,등록일,(주)에스팀,국내 유통 영업&MD (코스닥상장사),"브랜드마케팅, ,, 브랜드기획, ,, 유통MD, ,, 브랜드확장, ,, 브랜드런칭, 외",서울 종로구,경력10년↑,학력무관,정규직,~08/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54447574
54078030,마케팅,2026-07-19 15:46:59,2026-06-29,수정일,리디(주),Global Content MD,"브랜드MD, ,, 기획MD, ,, AMD, ,, 온라인MD, ,, 컨텐츠제공",서울 강남구,경력 3~10년,학력무관,정규직,~07/27(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54078030
54277933,마케팅,2026-07-19 15:46:59,2026-06-25,등록일,(주)하늘을담다,[카카오그룹/뷰티] 화장품 브랜드 MD(국내영업) 채용,"영업마케팅, ,, 영업, ,, 영업관리, ,, 영업기획, ,, 영업전략, 외",서울전체,경력5년↑,초대졸↑,정규직,~07/27(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54277933
54394726,마케팅,2026-07-19 15:46:59,2026-07-14,수정일,(주)호반호텔앤리조트,본사 및 사업장 부문별 채용,"마케팅기획, ,, SNS마케팅, ,, 온라인마케팅, ,, 마케팅전략, ,, 마케팅, 외",서울 서초구,경력무관,학력무관,정규직,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54394726
54422800,마케팅,2026-07-19 15:46:59,2026-07-09,수정일,(주)유니원커뮤니케이션즈,[유니원커뮤니케이션즈] 오프라인 행사 운영 계약직 모집,"전시부스, ,, 컨퍼런스, ,, 프로모션대행사",서울 서초구,경력2년↑,학력무관,,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54422800
54432368,마케팅,2026-07-19 15:46:59,2026-07-10,수정일,동아제약(주),[동아제약] 글로벌사업팀 글로벌 BM 경력직 채용,"마케팅, ,, 글로벌마케팅, ,, 상품기획, ,, BM(브랜드매니저), ,, 시장조사, 외",서울 동대문구,경력 3~14년,대졸↑,정규직,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54432368
54336546,마케팅,2026-07-19 15:46:59,2026-07-01,등록일,(주)오픈한,[오픈한] 오즈키즈 글로벌팀 아마존 MD 채용,"온라인마케팅, ,, 마케팅, ,, 글로벌마케팅, ,, 디지털마케팅, ,, 인플루언서마케팅, 외",서울 강남구,경력무관,대졸↑,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54336546
54450921,마케팅,2026-07-19 15:46:59,2026-07-13,수정일,(주)오오비컴퍼니,[오오비컴퍼니] 디자이너 경력(3년차 이상),"프로모션디자인, ,, 시각디자인, ,, 편집디자인, ,, 전시디자인, ,, 광고대행사",서울 용산구,경력3년↑,학력무관,정규직,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54450921
54433447,마케팅,2026-07-19 15:46:59,2026-07-10,등록일,(주)토리든,[토리든] 상품기획 담당자,"상품기획, ,, 기획, ,, 화장품, ,, 뷰티",서울 송파구,경력 5~7년,학력무관,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54433447
54434591,마케팅,2026-07-19 15:46:59,2026-07-15,수정일,텔러스헬스(주),[TELUS Health] 4233 공간 기획 (경력 3~7년) 인재 모집,"콘텐츠기획, ,, 전시디자인, ,, 전시기획, ,, 전시기획, ,, 테마파크",서울 구로구,경력 3~7년,대졸↑,정규직,~08/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54434591
54361017,마케팅,2026-07-19 15:46:59,2026-07-08,수정일,일양약품(주),[2026년 일양약품 채용] 생활건강사업본부,"마케팅전략, ,, 마케팅, ,, 마케팅기획, ,, 영업기획, ,, 영업MD, 외",서울 강남구,경력무관,대졸↑,정규직,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54361017
54179207,마케팅,2026-07-19 15:46:59,2026-06-22,수정일,(주)딥세일즈,B2B 세일즈 인턴,"영업지원, ,, 해외영업지원, ,, 아웃바운드, ,, 해외영업관리, ,, 소프트웨어개발",서울 강남구,경력무관,학력무관,,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54179207
54383871,마케팅,2026-07-19 15:46:59,2026-07-06,등록일,(주)아주,[(주)아주] 커뮤니케이션팀 기업문화 담당(지주사),"조직문화, ,, 커뮤니케이션, ,, 부동산개발",서울 서초구,경력5년↑,대졸↑,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54383871
54408897,마케팅,2026-07-19 15:46:59,2026-07-09,수정일,(주)마크로밀엠브레인,이지서베이사업팀 신입/경력 연구원 모집,"리서치, ,, 연구원",서울 서초구,신입·경력,대졸↑,정규직,~08/07(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54408897
54124984,마케팅,2026-07-19 15:46:59,2026-07-07,수정일,(주)데이원컴퍼니,[제로베이스][정규직/계약직] Sales Development Manager,"영업, ,, 영업직, ,, 텔레마케터, ,, 인바운드, ,, 아웃바운드, 외",서울 강남구,경력무관,학력무관,,~08/08(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54124984
54451763,마케팅,2026-07-19 15:46:59,2026-07-13,등록일,(주)케이지에듀원,"[KG에듀원] 온라인 콘텐츠 기획, 홍보 담당자 채용(계약직 1년)","온라인마케팅, ,, 마케팅전략, ,, 마케팅, ,, 디지털마케팅, ,, 콘텐츠마케팅, 외",서울 동작구,경력3년↑,대졸↑,계약직,~08/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54451763
54268977,마케팅,2026-07-19 15:46:59,2026-06-24,등록일,(주)메가커리어랩,[메가스터디교육그룹] 메가스터디뷰티 영상팀 채용,"퍼포먼스마케팅, ,, 마케팅전략, ,, 마케팅, ,, 콘텐츠마케팅, ,, 브랜드마케팅, 외",서울 서초구,경력무관,학력무관,정규직,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54268977
54311122,마케팅,2026-07-19 15:46:59,2026-06-29,수정일,(주)빌리프랩,[BELIFT LAB] 콘텐츠기획(사진콘텐츠제작) (계약직),"콘텐츠기획, ,, 보정/리터칭, ,, 촬영, ,, 엔터테인먼트",서울 용산구,경력3년↑,대졸↑,계약직,~08/28(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54311122
54247088,마케팅,2026-07-19 15:46:59,2026-06-22,등록일,원텍 (주),[코스닥상장사]  원텍(주) 상품기획 채용,"마케팅기획, ,, 온라인마케팅, ,, 마케팅전략, ,, 마케팅, ,, 비즈니스마케팅, 외",서울전체,경력 5~16년,대졸↑,정규직,~07/22(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54247088
54058779,마케팅,2026-07-19 15:46:59,2026-07-02,수정일,콘센트릭스서비스코리아(유),글로벌 이커머스 운영 PM,"반응형웹, ,, 웹표준·웹접근성, ,, PM(프로젝트매니저), ,, IT컨설팅",서울 강서구,경력10년↑,학력무관,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54058779
54465099,마케팅,2026-07-19 15:46:59,2026-07-14,등록일,"에이치엘비글로벌(주)서울지점(HLBGlobalCo.,Ltd.)",[코스피상장사] 미디어커머스 펫 브랜드 웹디자이너 정규직 채용,"광고디자인, ,, 옥외광고, ,, 브랜드디자인, ,, 웹디자인, ,, 팜플렛, 외",서울 마포구,경력3년↑,학력무관,정규직,~08/13(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54465099
54366848,마케팅,2026-07-19 15:46:59,2026-07-03,등록일,(주)웹젠,[웹젠] 광고디자인(경력),"마케팅, ,, 디지털마케팅, ,, 콘텐츠마케팅, ,, 광고마케팅, ,, 마케팅기획, 외",경기 성남시 분당구,경력2년↑,학력무관,정규직,~09/01(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54366848
54325136,마케팅,2026-07-19 15:46:59,2026-07-01,수정일,해커스교육그룹,2026년 해커스 교육그룹 [신입/경력] 각 부문별 채용공고,"블로그마케팅, ,, 마케팅기획, ,, SNS마케팅, ,, 프로덕트마케팅, ,, CRM마케팅, 외",서울전체,신입·경력,학력무관,,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54325136
54380228,마케팅,2026-07-19 15:46:59,2026-07-06,수정일,(주)SBS,SBS 스포츠취재부 스포츠머그 인턴 모집,"브랜드기획, ,, 콘텐츠기획, ,, 에디터, ,, 브랜딩, ,, 브랜드디자인, 외",서울 양천구,경력무관,고졸↑,인턴직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54380228
54248268,마케팅,2026-07-19 15:46:59,2026-06-22,등록일,(주)달바글로벌,달바글로벌[d'Alba Global] 국내영업 1팀 영업지원 인턴 채용,"영업마케팅, ,, 영업기획, ,, 영업전략, ,, 온라인영업, ,, 쇼핑몰관리, 외",서울 마포구,신입,학력무관,,~08/21(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54248268
54445531,마케팅,2026-07-19 15:46:59,2026-07-15,수정일,(주)카카오,선물하기/톡딜 CM기획_어시스턴트,"마케팅기획, ,, 세일즈프로모션, ,, 서비스기획, ,, 기획, ,, 트렌드분석, 외",경기 성남시 분당구,경력무관,학력무관,인턴직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54445531
54470562,마케팅,2026-07-19 15:46:59,2026-07-15,등록일,CJ제일제당(주),[CJ제일제당] Global Campaign Planning & Execution 경력 채용,"마케팅기획, ,, 글로벌마케팅, ,, 콘텐츠마케팅, ,, 체험마케팅, ,, 브랜드마케팅, 외",서울 중구,경력7년↑,대졸↑,정규직,~07/28(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54470562
54485425,마케팅,2026-07-19 15:46:59,2026-07-16,등록일,쿠팡(주),[쿠팡] 광고 배너 검수 담당자 (계약직/재택근무),"광고기획, ,, 키워드광고, ,, 문서작성, ,, 자료조사, ,, OA, 외",서울 광진구,경력무관,초대졸↑,계약직,~08/15(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54485425
54353416,마케팅,2026-07-19 15:46:59,2026-07-10,수정일,(주)승산,[강릉] 라카이샌드파인 리조트 영업마케팅팀,"온라인마케팅, ,, 마케팅전략, ,, 마케팅, ,, 비즈니스마케팅, ,, 콘텐츠마케팅, 외",서울 용산구,경력6년↑,대졸↑,,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54353416
54462587,마케팅,2026-07-19 15:46:59,2026-07-14,등록일,(주)비에스케이코퍼레이션,[더바디샵/위타드] 본사 이커머스팀 온라인 MD 채용,"브랜드기획, ,, 유통MD, ,, 상품분석, ,, 채널관리, ,, 상품관리, 외",서울 강남구,경력 4~6년,대졸↑,정규직,~09/12(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54462587
54475080,마케팅,2026-07-19 15:46:59,2026-07-15,등록일,(주)나이스디앤비,[NICE디앤비] 수출지원사업 운영 지원 (경력 3년 이상),"온라인마케팅, ,, 영업지원, ,, 사업관리, ,, 국제무역사, ,, 무역경리, 외",서울 중구,경력3년↑,대졸↑,,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54475080
54230091,마케팅,2026-07-19 15:46:59,2026-06-19,등록일,하이퍼커넥트 유한책임회사,CRM Manager (Azar),"CRM마케팅, ,, 모바일APP",서울 강남구,경력2년↑,학력무관,정규직,~08/18(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54230091
54389274,마케팅,2026-07-19 15:46:59,2026-07-07,수정일,현대해상화재보험(주),2026년 현대해상 하반기 경력직 채용(브랜드 디자인),"마케팅, ,, 일러스트, ,, 브랜딩, ,, 브랜드디자인, ,, 일러스트레이터, 외",서울 종로구,경력4년↑,학력무관,정규직,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54389274
54324036,마케팅,2026-07-19 15:46:59,2026-06-30,등록일,템프인(주),[성수/~9000만+인센]유명기업(생활용품) 마케팅팀장 채용,"마케팅기획, ,, 프로덕트마케팅, ,, CRM마케팅, ,, 온라인마케팅, ,, 마케팅전략, 외",서울 성동구,경력7년↑,초대졸↑,정규직,~07/30(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54324036
54483384,마케팅,2026-07-19 15:46:59,2026-07-16,등록일,매드업,[브랜드빌드업팀] 글로벌 SCM 운영 담당자 채용,"3PL운영, ,, 물류사무원, ,, SCM, ,, 물류관리, ,, 입고/입하, 외",서울 서초구,경력2년↑,학력무관,정규직,~08/31(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54483384
54442337,마케팅,2026-07-19 15:46:59,2026-07-13,수정일,(주)우아한형제들,Business Analyst(간편픽업),"마케팅전략, ,, 마케팅, ,, 마케팅기획, ,, 사업기획, ,, KPI관리, 외",서울 송파구,경력5년↑,학력무관,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54442337
54383917,마케팅,2026-07-19 15:46:59,2026-07-06,등록일,캄파리코리아(주),e-commerce Manager,"마케팅, ,, 유통업",서울 성동구,경력5년↑,대졸↑,정규직,~08/05(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54383917
54267290,마케팅,2026-07-19 15:46:59,2026-06-24,등록일,(주)인산가,(주)인산가 브랜드전략실 브랜드 상품기획(BM) 경력 채용 공고,"마케팅전략, ,, 마케팅, ,, 상품기획, ,, 식품가공",서울 종로구,경력 7~10년,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54267290
54469320,마케팅,2026-07-19 15:46:59,2026-07-15,등록일,(주)삐아,[코스닥상장사] (주)삐아 국내오프라인 영업 경력직 채용,"마케팅기획, ,, 영업마케팅, ,, 브랜드기획, ,, 영업, ,, 영업관리, 외",인천 연수구,경력 1~15년,학력무관,정규직,~08/14(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54469320
54345633,마케팅,2026-07-19 15:46:59,2026-07-07,수정일,(주)쥬비스다이어트,IT 서비스기획자 경력 채용,"개발PM, ,, 웹개발, ,, 다이어트",서울 강남구,경력 5~8년,학력무관,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54345633
54395027,마케팅,2026-07-19 15:46:59,2026-07-07,등록일,매드업,[커뮤니케이션팀] Payroll & HR 운영 매니저 채용,"제증명발급, ,, 복리후생, ,, 조직문화, ,, 인력관리, ,, 인사교육, 외",서울 서초구,경력3년↑,대졸↑,계약직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54395027
54487200,마케팅,2026-07-19 15:46:59,2026-07-16,수정일,(주)더파운더즈,[ANUA] 홍콩/대만 자사몰 MD,"마케팅전략, ,, 마케팅, ,, 글로벌마케팅, ,, 마케팅기획, ,, 유통MD, 외",서울 강남구,경력2년↑,초대졸↑,정규직,~08/14(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54487200
54306490,마케팅,2026-07-19 15:46:59,2026-07-01,수정일,폰드그룹(주),[재택근무] CX / 콘텐츠관리 채용 (CS 경력필수),"콘텐츠마케팅, ,, 콜센터/고객센터, ,, 고객관리, ,, 고객응대, ,, 소프트웨어개발",서울 송파구,경력1년↑,고졸↑,계약직,~07/29(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54306490
54381948,마케팅,2026-07-19 15:46:59,2026-07-09,수정일,(주)사람인,[사람인] 신규비즈니스 영업담당 채용 (정규직),"온라인마케팅, ,, B2B마케팅, ,, 영업마케팅, ,, 광고마케팅, ,, 영업, 외",서울 강서구,경력2년↑,학력무관,정규직,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54381948
54247143,마케팅,2026-07-19 15:46:59,2026-06-22,등록일,펑타이그레이터차이나(유),[PTKOREA] 국내 & 글로벌 SEO 전문가,"SEO, ,, 광고대행사",서울 강남구,경력 3~7년,대졸↑,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54247143
54398157,마케팅,2026-07-19 15:46:59,2026-07-07,등록일,(주)잇츠한불,뷰티 BM 경력사원(2~4년) 모집,"브랜드기획, ,, 상품기획, ,, 브랜드기획, ,, BM(브랜드매니저), ,, 상품분석, 외",서울 강남구,경력 2~5년,대졸↑,정규직,~08/06(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54398157
54390041,마케팅,2026-07-19 15:46:59,2026-07-07,등록일,(주)조선호텔앤리조트 레스케이프,(주)조선호텔앤리조트 레스케이프호텔 마케팅팀 채용,"거래처영업, ,, 거래처관리, ,, 고객관리, ,, 내방객응대, ,, 비품관리, 외",서울 중구,경력무관,학력무관,,~08/06(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54390041
54192059,마케팅,2026-07-19 15:46:59,2026-07-01,수정일,(주)데이원컴퍼니,[패스트캠퍼스][경력] Business Owner,"기획MD, ,, 직업전문학교",서울 강남구,경력3년↓,학력무관,정규직,~08/15(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54192059
54422047,마케팅,2026-07-19 15:46:59,2026-07-09,등록일,쿠팡(주),[쿠팡플레이] 콘텐츠 운영 담당자 (계약직/재택/장애인채용),"프로덕트마케팅, ,, 마케팅, ,, 콘텐츠마케팅, ,, 광고마케팅, ,, 마케팅기획, 외",서울 광진구,경력,고졸↑,계약직,~08/08(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54422047
54450798,마케팅,2026-07-19 15:46:59,2026-07-13,등록일,(주)하우스바이림,[(주)하우스바이림] 본투스탠드아웃 2026년 하반기 채용공고,"콘텐츠마케팅, ,, 영업마케팅, ,, 영업, ,, 영업관리, ,, 영업기획, 외",서울 성동구,경력2년↑,대졸↑,정규직,~09/11(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54450798
54253444,마케팅,2026-07-19 15:46:59,2026-06-26,수정일,에이블현대호텔앤리조트(주),시그니처 이벤트팀 이벤트기획파트 (주임급) 채용,"호텔리어, ,, 이벤트프로모션, ,, 호텔",서울 중구,경력무관,초대졸↑,계약직,~07/23(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54253444
54489726,마케팅,2026-07-19 15:46:59,2026-07-16,등록일,(주)유니원커뮤니케이션즈,[유니원커뮤니케이션즈] 팝업스토어 운영 매니저 모집 (계약직),"전시부스, ,, 컨퍼런스, ,, 프로모션대행사",서울 서초구,경력1년↑,초대졸↑,,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54489726
54385900,마케팅,2026-07-19 15:46:59,2026-07-06,등록일,(주)달바글로벌,달바글로벌[d'Alba Global] 상품기획팀 채용,"상품기획, ,, 화장품",서울 마포구,경력,대졸↑,계약직,~09/04(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54385900
54421758,마케팅,2026-07-19 15:46:59,2026-07-09,등록일,트루넥스(주),퓨리피아 스킨케어 MD 채용(서울),"마케팅, ,, 영업MD, ,, 브랜드MD, ,, 기획MD, ,, 유통MD, 외",서울 송파구,신입·경력,학력무관,정규직,~08/08(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54421758
54194742,마케팅,2026-07-19 15:46:59,2026-07-09,수정일,(주)뉴트리원,(주)뉴트리원 미국 아마존/이커머스 MD (3년 이하),"퍼포먼스마케팅, ,, 글로벌마케팅, ,, 디지털마케팅, ,, 콘텐츠마케팅, ,, 체험마케팅, 외",서울 송파구,경력3년↓,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54194742
54403061,마케팅,2026-07-19 15:46:59,2026-07-08,등록일,헨켈코리아(유) 서울지점,Marketing Manager for Automotive Adhesives KR & JP,"온라인마케팅, ,, 마케팅전략, ,, 글로벌마케팅, ,, 오프라인마케팅, ,, 행사기획, 외",서울 금천구,경력5년↑,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54403061
54292400,마케팅,2026-07-19 15:46:59,2026-06-26,수정일,(주)제놀루션,[국내사업팀] 기술영업 및 마케팅 채용,"영업, ,, 영업지원, ,, 기술지원, ,, 생명공학",인천 연수구,경력 1~3년,초대졸↑,정규직,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54292400
54445371,마케팅,2026-07-19 15:46:59,2026-07-13,등록일,(주) 시너지버슨,Burson Social Listening Specialist / Data Analyst,"IMC, ,, 브랜드마케팅, ,, 기업홍보, ,, BM(브랜드매니저), ,, 홍보대행사",서울 종로구,경력 1~4년,대졸↑,정규직,~08/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54445371
54449886,마케팅,2026-07-19 15:46:59,2026-07-15,수정일,(주)한독,[한독] 신입 및 경력 직무별 수시채용 (마감일 직무별 상이),"마케팅기획, ,, 온라인마케팅, ,, 마케팅전략, ,, 마케팅, ,, 글로벌마케팅, 외",서울전체,신입·경력,고졸↑,,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54449886
53969771,마케팅,2026-07-19 15:46:59,2026-07-01,수정일,(주)데이원컴퍼니,[제로베이스][신입/경력] Business Owner,"마케팅기획, ,, 교재개발, ,, 교수설계, ,, 경영기획, ,, 직업전문학교",서울 강남구,경력무관,학력무관,정규직,~07/21(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53969771
54375834,마케팅,2026-07-19 15:46:59,2026-07-06,등록일,(주)지피클럽,[지피클럽] JMsolution 오프라인 영업직 채용공고,"영업마케팅, ,, 영업, ,, 영업관리, ,, 영업기획, ,, 영업전략, 외",서울 용산구,경력5년↑,초대졸↑,정규직,~08/02(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54375834
54417690,마케팅,2026-07-19 15:46:59,2026-07-09,등록일,(주)토니모리,(주)토니모리 OY팀(H&B 채널) 팀장 채용,"마케팅기획, ,, 영업MD, ,, 상품기획, ,, 브랜드MD, ,, 사업기획, 외",서울 서초구,경력8년↑,대졸↑,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54417690
