job_id,키워드,수집일시,등록일,기업명,공고제목,직무카테고리,근무지역,경력,학력,마감일,공고링크
6240781,글로벌,2026-07-20 01:20:09,2026-07-14,Lunit,[Lunit] IR & Governance Intern - 채용 전제형,,서울 강남,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6240781
6240677,글로벌,2026-07-20 01:20:09,2026-07-14,유엘코리아 주식회사,(서울 역삼) Global Market Access 담당자 채용,,서울 강남,인턴.신입 / 사원 / 대리.과장,,채용시,https://www.peoplenjob.com/jobs/6240677
6239712,글로벌,2026-07-20 01:20:09,2026-07-13,GE Healthcare,OTR Order Management Specialist (사원대리급),,서울시 중구,인턴.신입 / 사원 / 대리.과장,,채용시,https://www.peoplenjob.com/jobs/6239712
6240057,글로벌,2026-07-20 01:20:09,2026-07-13,Future Electronics,글로벌 반도체 유통회사 영업지원/CS모집,,경기 분당,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6240057
6238218,글로벌,2026-07-20 01:20:09,2026-07-10,DOGU ROBOTICS,글로벌 로봇 필드 엔지니어 (Robotics Deployment Engineer),,서울 가산,인턴.신입,,08.09,https://www.peoplenjob.com/jobs/6238218
6238138,글로벌,2026-07-20 01:20:09,2026-07-10,에프피티소프트웨어코리아,U [FPT Korea / 글로벌 외국계] Legal Executive,,서울 여의도,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6238138
6238314,글로벌,2026-07-20 01:20:09,2026-07-10,Tridge,B2B 영업 파트타임 (인센티브 지급),,서울 서초구,인턴.신입 / 사원 / 대리.과장,,08.09,https://www.peoplenjob.com/jobs/6238314
6237809,글로벌,2026-07-20 01:20:09,2026-07-09,STRYKER KOREA,U Stryker Korea Internship – Sales & Marketing Rotation Program (3 Months) | MedSurg & Mako (2 Openings),,서울,인턴.신입,,08.08,https://www.peoplenjob.com/jobs/6237809
6237804,글로벌,2026-07-20 01:20:09,2026-07-09,더파운더즈,[ANUA] 글로벌 키어카운트 매니저 (Sephora/Ulta),,서울 강남,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6237804
6237456,글로벌,2026-07-20 01:20:09,2026-07-09,트리니티씨앤티,글로벌 럭셔리 패션 브랜드의 Senior Accountant 포지션,,서울 강남,인턴.신입 / 사원 / 대리.과장,,채용시,https://www.peoplenjob.com/jobs/6237456
6235506,글로벌,2026-07-20 01:20:09,2026-07-06,MEMEBOX(미미박스),글로벌 SNS 콘텐츠 마케터 (인턴),,서울 강남,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6235506
6235522,글로벌,2026-07-20 01:20:09,2026-07-06,더파운더즈,[ANUA] 글로벌 화장품 인허가 RA(Regulatory Affairs) 단기 인턴,,서울 / 서울 강남,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6235522
6235235,글로벌,2026-07-20 01:20:09,2026-07-06,Atlas Copco Korea,[씨피툴스코리아] 필드 서비스 엔지니어 인턴십 12개월 (광주),,광주광역시,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6235235
6235232,글로벌,2026-07-20 01:20:09,2026-07-06,Atlas Copco Korea,[씨피툴스코리아] 필드 서비스 엔지니어 인턴십 12개월(안양),,경기 안양,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6235232
6234805,글로벌,2026-07-20 01:20:09,2026-07-05,인써어치컨설팅,[글로벌기업] Jr. Accountant,,서울,인턴.신입 / 사원,,08.04,https://www.peoplenjob.com/jobs/6234805
6233680,글로벌,2026-07-20 01:20:09,2026-07-03,UPS KOREA,Account Executive,,서울,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6233680
6233948,글로벌,2026-07-20 01:20:09,2026-07-03,Enhans,[인핸스] Data Solutions Manager,,서울 / 서울 서초구,인턴.신입 / 사원,,08.03,https://www.peoplenjob.com/jobs/6233948
6233711,글로벌,2026-07-20 01:20:09,2026-07-03,SOMEBYMI,[SOMEBYMI] Global MD (Shopee & TikTok Shop),,서울 / 서울 강남,인턴.신입 / 사원 / 대리.과장,,채용시,https://www.peoplenjob.com/jobs/6233711
6233360,글로벌,2026-07-20 01:20:09,2026-07-02,Shukran Korea Inc.,인허가담당자(RA),,서울 강남,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6233360
6233187,글로벌,2026-07-20 01:20:09,2026-07-02,Robert Walters Korea,[리테일/총무] General Affairs Specialist (Contract),,서울,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6233187
6231770,글로벌,2026-07-20 01:20:09,2026-06-30,dentsu,[외국계광고] dentsu그룹 정규직 전환형 HR 인턴 채용,,서울 / 서울 강남,인턴.신입,,07.30,https://www.peoplenjob.com/jobs/6231770
6231426,글로벌,2026-07-20 01:20:09,2026-06-30,"United Imaging Healthcare Korea Co., Ltd.",경영지원 및 글로벌 오퍼레이션(GA/OP/Finance) 주니어 채용,,서울 서초구,인턴.신입,,07.30,https://www.peoplenjob.com/jobs/6231426
6230727,글로벌,2026-07-20 01:20:09,2026-06-29,Global Freight Services Korea Ltd,포워딩 사무직원[정규직],,서울 강남,인턴.신입 / 사원,,07.29,https://www.peoplenjob.com/jobs/6230727
6230482,글로벌,2026-07-20 01:20:09,2026-06-29,Wuerth Korea Ltd.,[한국뷔르트] 하이브리드 영업 담당자 모집 (전화+고객방문),,경기 용인 수지,인턴.신입 / 사원 / 대리.과장,,07.29,https://www.peoplenjob.com/jobs/6230482
6230282,글로벌,2026-07-20 01:20:09,2026-06-28,UPS KOREA,U Account Executive,,서울,인턴.신입 / 사원 / 대리.과장,,채용시,https://www.peoplenjob.com/jobs/6230282
6228613,글로벌,2026-07-20 01:20:09,2026-06-25,비디피로지스틱스코리아,U 해상수출 포워더 채용 (1년~10년),,서울 마포구,인턴.신입 / 사원 / 대리.과장,,07.31,https://www.peoplenjob.com/jobs/6228613
6227123,글로벌,2026-07-20 01:20:09,2026-06-23,아이헤이트플라잉버그스,글로벌 플랫폼 개발 및 운영/기획 담당자 (엘살바도르 주재),,엘살바도르 산살바도르,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6227123
6227116,글로벌,2026-07-20 01:20:09,2026-06-23,아이헤이트플라잉버그스,글로벌 플랫폼 운영/기획 담당자 (엘살바도르 주재),,엘살바도르 산살바도르,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6227116
6226675,글로벌,2026-07-20 01:20:09,2026-06-23,쿠시먼앤드웨이크필드코리아,Facility Coordinator (Client Site),,서울 / 서울 종로구,인턴.신입 / 사원,,07.23,https://www.peoplenjob.com/jobs/6226675
6226656,글로벌,2026-07-20 01:20:09,2026-06-23,bluepietech,"고객지원(CS) 및 운영 담당자 채용(힌디어, 한국어 가능자)",,서울 강남,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6226656
6226655,글로벌,2026-07-20 01:20:09,2026-06-23,bluepietech,"고객지원(CS) 및 운영 담당자 채용 (중국어, 한국어 가능자)",,서울 강남,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6226655
6224781,글로벌,2026-07-20 01:20:09,2026-06-19,더파운더즈,[ANUA] 뷰티 화장품 브랜드 홍콩/대만 자사몰 MD,,서울 강남,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6224781
6243831,marketing,2026-07-20 01:20:09,2026-07-20,엘코잉크,U [Estee Lauder Companies] Sales and Education Executive,,서울 / 강남 / 강남역,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6243831
6243773,marketing,2026-07-20 01:20:09,2026-07-20,에르베메디칼코리아,Sales Representative (의료기기영업_사원급),,서울 강남,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6243773
6242021,marketing,2026-07-20 01:20:09,2026-07-16,Boston Consulting Group,Marketing & Communications Intern (1 Year),,서울 중구,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6242021
6241583,marketing,2026-07-20 01:20:09,2026-07-15,주식회사 데카트론코리아,[데카트론 코리아] Brand Marketing Specialist - Sports Category Vertical,,서울 서초구,인턴.신입 / 사원,,08.14,https://www.peoplenjob.com/jobs/6241583
6240713,marketing,2026-07-20 01:20:09,2026-07-14,Boston Scientific Korea,"[보스톤사이언티픽코리아] Sales Intern, CRM (Seoul)",,서울,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6240713
6239671,marketing,2026-07-20 01:20:09,2026-07-13,(주)룩소티카코리아,Training Intern (Leonardo Intern),,서울 / 서울 강남,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6239671
6239506,marketing,2026-07-20 01:20:09,2026-07-13,"Zimmer Biomet Korea, Ltd.",[짐머바이오메트코리아] 의료기기 영업 (Knee) 채용,,서울 용산구,인턴.신입 / 사원 / 대리.과장,,채용시,https://www.peoplenjob.com/jobs/6239506
6238596,marketing,2026-07-20 01:20:09,2026-07-10,CASETiFY,[CASETiFY] Marketing Intern (6 Months; Based in Korea),,서울 강남,인턴.신입,,08.09,https://www.peoplenjob.com/jobs/6238596
6237716,marketing,2026-07-20 01:20:09,2026-07-09,Boston Scientific Korea,"[보스톤사이언티픽코리아] Sales Intern, EP (Seoul)",,서울 강남,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6237716
6237714,marketing,2026-07-20 01:20:09,2026-07-09,Boston Scientific Korea,"[보스톤사이언티픽코리아] Sales Intern, EP",,대구 / 부산,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6237714
6237015,marketing,2026-07-20 01:20:09,2026-07-08,NOVA,HR Generalist (5 months - Fixed Term Contractor),,경기 화성,인턴.신입 / 사원,,08.07,https://www.peoplenjob.com/jobs/6237015
6234795,marketing,2026-07-20 01:20:09,2026-07-05,존슨앤드존슨,[존슨앤드존슨 메드테크] Commercial Coordinator - Heart Recovery,,서울 용산구,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6234795
6233214,marketing,2026-07-20 01:20:09,2026-07-02,Hitachi Energy Korea,Sales Support Specialist,,서울 강남,인턴.신입 / 사원,,07.31,https://www.peoplenjob.com/jobs/6233214
6232987,marketing,2026-07-20 01:20:09,2026-07-02,MUFG 은행,U [MUFG Bank Seoul Branch] Global Markets Intern - Global Corp. Sales,,서울 중구,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6232987
6229387,marketing,2026-07-20 01:20:09,2026-06-26,AB180,[AB180] Global Technical Support Manager,,서울 강남,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6229387
6227665,marketing,2026-07-20 01:20:09,2026-06-24,노보진코리아,[Novogene Korea] Account Manager,,서울,인턴.신입 / 사원 / 대리.과장,,채용시,https://www.peoplenjob.com/jobs/6227665
6226763,marketing,2026-07-20 01:20:09,2026-06-23,프로메가코리아,[Promega Korea] Customer Service(12 months contract) / Customer Service,,서울 강서구,인턴.신입 / 사원,,07.23,https://www.peoplenjob.com/jobs/6226763
6225934,marketing,2026-07-20 01:20:09,2026-06-22,Henkel,Consumer (Professional) Graduate Development Program 1year Intern - Trade Marketing,,서울 강남,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6225934
6226132,marketing,2026-07-20 01:20:09,2026-06-22,알리안츠 트레이드,U [외국계보험] Commercial Admin,,서울 중구,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6226132
6224533,marketing,2026-07-20 01:20:09,2026-06-19,Electrolux Korea Ltd.,Product Line Associate (Entry Level - 6 months),,서울 중구 / 서울 종로구,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6224533
6241949,MD,2026-07-20 01:20:09,2026-07-16,셀린느코리아,[Celine Korea] MD Intern,,서울,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6241949
6240021,MD,2026-07-20 01:20:09,2026-07-13,AB180,[AB180] Endpoint Security Engineer (Junior),,서울 강남,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6240021
6238515,MD,2026-07-20 01:20:09,2026-07-10,TÜV SÜD Korea,CBTL LAB Test Engineer,,서울 구로구,인턴.신입 / 사원,,08.09,https://www.peoplenjob.com/jobs/6238515
6235416,MD,2026-07-20 01:20:09,2026-07-06,International Vaccine Institute(IVI),[국제백신연구소] Post-Doctoral Fellow (Molecular Immunology Department),,서울,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6235416
6232184,MD,2026-07-20 01:20:09,2026-07-01,Third Bridge,"Associate, Client Service",,서울,인턴.신입 / 사원,,07.31,https://www.peoplenjob.com/jobs/6232184
6232183,MD,2026-07-20 01:20:09,2026-07-01,Third Bridge,"Associate Intern, Client Service",,서울,인턴.신입,,07.31,https://www.peoplenjob.com/jobs/6232183
6232182,MD,2026-07-20 01:20:09,2026-07-01,Third Bridge,"Associate, Client Service_Japanese Speaker",,서울 / 서울 종로구,인턴.신입 / 사원,,07.31,https://www.peoplenjob.com/jobs/6232182
6241585,브랜드,2026-07-20 01:20:09,2026-07-15,주식회사 데카트론코리아,[데카트론코리아] 스포츠리더 채용 - 매장 운영/관리,,서울 / 경기도 / 지역 내 1개 스토어 선택,인턴.신입,,08.14,https://www.peoplenjob.com/jobs/6241585
6226961,브랜드,2026-07-20 01:20:09,2026-06-23,토즈코리아,[토즈그룹코리아] 이탈리안 럭셔리 브랜드 Ecommerce Intern 채용,,서울 강남,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6226961
6244396,마케팅,2026-07-21 07:23:42,2026-07-20,바이어스도르프코리아,[Beiersdorf Korea] 유세린 메디컬 마케팅 인턴 모집,,서울,인턴.신입,,08.19,https://www.peoplenjob.com/jobs/6244396
6244314,마케팅,2026-07-21 07:23:42,2026-07-20,Callaway Golf Korea,[캘러웨이골프] Sports Marketing Intern,,서울 강남,인턴.신입,,08.19,https://www.peoplenjob.com/jobs/6244314
6242260,마케팅,2026-07-21 07:23:42,2026-07-16,(주)갤리언컨설팅그룹,[코스메틱/화장품/에스테틱] 북미/남미 해외영업(B2B),,서울 강남,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6242260
6245034,신입,2026-07-21 07:23:42,2026-07-21,하이네켄코리아,HR Operations Executive,,서울,인턴.신입,,07.29,https://www.peoplenjob.com/jobs/6245034
6244779,신입,2026-07-21 07:23:42,2026-07-21,ASM Korea Ltd.,[ASM/신입]Admin specialist 모집(ASAP),,경기 이천,인턴.신입,,07.26,https://www.peoplenjob.com/jobs/6244779
6244248,신입,2026-07-21 07:23:42,2026-07-20,Coach Korea,[Coach Korea] 2026 신입/경력 공개 채용 (~7/26),,서울 / 서울 종로구,인턴.신입 / 사원 / 대리.과장,,07.26,https://www.peoplenjob.com/jobs/6244248
6244120,신입,2026-07-21 07:23:42,2026-07-20,부루벨코리아(주),HR Generalist (5M Contract),,서울 강남,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6244120
6244869,글로벌,2026-07-21 07:23:42,2026-07-21,REED Korea,Junior Accountant (경력 1~4년),,서울 송파구,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6244869
6244649,글로벌,2026-07-21 07:23:42,2026-07-21,NEOWIZ,U [네오위즈] Financial Accountant (연결회계),,경기 분당,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6244649
6244261,글로벌,2026-07-21 07:23:42,2026-07-20,MEMEBOX(미미박스),글로벌 이커머스 운영 인턴 (채용연계형),,서울 / 서울 강남,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6244261
6244169,글로벌,2026-07-21 07:23:42,2026-07-20,REED Korea,Junior Accountant (경력 1~4년),,서울 송파구,인턴.신입 / 사원,,07.24,https://www.peoplenjob.com/jobs/6244169
6244040,글로벌,2026-07-21 07:23:42,2026-07-20,GE Healthcare,OTR Order Management Specialist (사원대리급),,서울시 중구,인턴.신입 / 사원 / 대리.과장,,채용시,https://www.peoplenjob.com/jobs/6244040
6244220,글로벌,2026-07-21 07:23:42,2026-07-20,"Ecube Labs Co., Ltd.",이큐브랩(Haulla) Global Operations Intern (경력무관),,서울 구로구,인턴.신입,,08.02,https://www.peoplenjob.com/jobs/6244220
6244968,marketing,2026-07-21 07:23:42,2026-07-21,NOVA,HR Generalist (5 months - Fixed Term Contractor),,경기 화성,인턴.신입 / 사원,,08.20,https://www.peoplenjob.com/jobs/6244968
6244727,marketing,2026-07-21 07:23:42,2026-07-21,주식회사 데카트론코리아,[데카트론 코리아] Brand Marketing Specialist - Sports Category Vertical,,서울 서초구,인턴.신입 / 사원,,08.20,https://www.peoplenjob.com/jobs/6244727
6244716,marketing,2026-07-21 07:23:42,2026-07-21,(주)룩소티카코리아,Training Intern (Leonardo Intern),,서울 / 서울 강남,인턴.신입 / 사원,,08.20,https://www.peoplenjob.com/jobs/6244716
6245060,marketing,2026-07-21 07:23:42,2026-07-21,CASETiFY,[CASETiFY] Retail Intern,,서울,인턴.신입,,08.20,https://www.peoplenjob.com/jobs/6245060
6244595,marketing,2026-07-21 07:23:42,2026-07-21,에르베메디칼코리아,Sales Representative (의료기기영업_사원급),,서울 강남,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6244595
6244308,marketing,2026-07-21 07:23:42,2026-07-20,주식회사 데카트론코리아,[데카트론 코리아] Brand Marketing Specialist - Sports Category Vertical,,서울 서초구,인턴.신입 / 사원,,07.24,https://www.peoplenjob.com/jobs/6244308
6244179,marketing,2026-07-21 07:23:42,2026-07-20,Boston Scientific Korea,"[보스톤사이언티픽코리아] Sales Intern, CRM (Seoul)",,서울,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6244179
6244178,marketing,2026-07-21 07:23:42,2026-07-20,Boston Scientific Korea,"[보스톤사이언티픽코리아] Sales Intern, EP (Seoul)",,서울 강남,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6244178
6244176,marketing,2026-07-21 07:23:42,2026-07-20,Boston Scientific Korea,"[보스톤사이언티픽코리아] Sales Intern, EP",,대구 / 부산,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6244176
6244919,MD,2026-07-21 07:23:42,2026-07-21,(주)한국로슈,Study Start Up Lead (SSUL),,서울,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6244919
6244729,브랜드,2026-07-21 07:23:42,2026-07-21,주식회사 데카트론코리아,[데카트론코리아] 스포츠리더 채용 - 매장 운영/관리,,서울 / 경기도 / 지역 내 1개 스토어 선택,인턴.신입,,08.20,https://www.peoplenjob.com/jobs/6244729
6244310,브랜드,2026-07-21 07:23:42,2026-07-20,주식회사 데카트론코리아,[데카트론코리아] 스포츠리더 채용 - 매장 운영/관리,,서울 / 경기도 / 지역 내 1개 스토어 선택,인턴.신입,,07.24,https://www.peoplenjob.com/jobs/6244310
6245202,브랜드,2026-07-21 12:41:10,2026-07-21,allhumanlab,U 리테일 운영·프로모션 담당자(사원급),,서울,인턴.신입 / 사원,,08.20,https://www.peoplenjob.com/jobs/6245202
6245376,marketing,2026-07-22 00:09:59,2026-07-22,에르베메디칼코리아,Sales Representative (의료기기영업_사원급),,서울 강남,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6245376
6245842,마케팅,2026-07-23 00:18:16,2026-07-22,㈜피스오브크리에이티브,[베트남 근무/피크타임] 본사 오피스 운영 매니저 (마케팅 및 정산 서포트),,베트남,인턴.신입 / 사원,,08.21,https://www.peoplenjob.com/jobs/6245842
6245745,마케팅,2026-07-23 00:18:16,2026-07-22,(주)갤리언컨설팅그룹,[코스메틱/화장품/에스테틱] 북미/남미 해외영업(B2B),,서울 강남,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6245745
6245896,마케팅,2026-07-23 00:18:16,2026-07-22,Torrecid Group,[외국계 스페인] 기술영업 정규직 신입 채용,,경기도 / 경기도 오산 / 수도권,인턴.신입,,08.21,https://www.peoplenjob.com/jobs/6245896
6245551,마케팅,2026-07-23 00:18:16,2026-07-22,GLENDALE INC,[GLENDALE] 디지털 마케팅 컨설턴트 (Digital Data Analysis & Marketing Consultant),,서울,인턴.신입 / 사원 / 팀장.부장,,07.31,https://www.peoplenjob.com/jobs/6245551
6245906,해외영업,2026-07-23 00:18:16,2026-07-22,현진제업,글로벌 커리어를 쌓을 해외영업 주니어 정규직 채용,,안산시,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6245906
6245959,해외영업,2026-07-23 00:18:16,2026-07-22,(주)O.N,PM(Project Manager),,경기 평택 / 충남 천안 / 충남 아산,인턴.신입 / 사원 / 대리.과장,,채용시,https://www.peoplenjob.com/jobs/6245959
6245976,신입,2026-07-23 00:18:16,2026-07-22,KLA,[KLA Korea] Service Operations Specialist (신입 가능),,경기 화성 / 동탄,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6245976
6245810,신입,2026-07-23 00:18:16,2026-07-22,알파사이츠,[글로벌기업] 주요 고객사 프로젝트 담당자 신입 및 주니어 경력 채용 (9월 입사),,서울 중구,인턴.신입,,08.21,https://www.peoplenjob.com/jobs/6245810
6245666,신입,2026-07-23 00:18:16,2026-07-22,Merck Ltd. Korea,"[Merck Korea] Junior Field Service Engineer (신입 가능, 가스/케미칼 공급 장치)",,경기 / 경기 안산,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6245666
6245847,신입,2026-07-23 00:18:16,2026-07-22,존슨앤드존슨,[존슨앤드존슨 비전케어] Account Specialist(아큐브 사업부 영업직 신입 채용),,서울 용산구,인턴.신입 / 사원,,08.05,https://www.peoplenjob.com/jobs/6245847
6245811,신입,2026-07-23 00:18:16,2026-07-22,알파사이츠,글로벌 로테이션(서울/런던) 주요 고객사 프로젝트 담당자 신입 채용,,서울 중구,인턴.신입,,08.21,https://www.peoplenjob.com/jobs/6245811
6233186,신입,2026-07-23 00:18:16,2026-07-02,EY한영,"금융감사본부 Digital Audit, AI 및 리스크 계량 분석가 (신입/경력)",,서울 여의도,인턴.신입 / 사원 / 대리.과장,,08.02,https://www.peoplenjob.com/jobs/6233186
6245825,글로벌,2026-07-23 00:18:16,2026-07-22,㈜피스오브크리에이티브,[베트남 근무/피크타임] F&B 매장 운영 매니저 (셰프),,베트남,인턴.신입 / 사원,,08.21,https://www.peoplenjob.com/jobs/6245825
6246085,marketing,2026-07-23 00:18:16,2026-07-23,에르베메디칼코리아,Sales Representative (의료기기영업_사원급),,서울 강남,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6246085
6245803,marketing,2026-07-23 00:18:16,2026-07-22,Shop Cider,U [CIDER] Fashion Marketing Intern,,서울 강남,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6245803
6245840,브랜드,2026-07-23 00:18:16,2026-07-22,㈜피스오브크리에이티브,[베트남 근무/피크타임] 베이커리 & 카페 매장 매니저,,베트남,인턴.신입 / 사원,,08.21,https://www.peoplenjob.com/jobs/6245840
6245797,브랜드,2026-07-23 00:18:16,2026-07-22,샌드박스네트워크(Sandbox Network Inc.),유튜브 애니메이션 콘텐츠 프로듀서,,서울 용산구,인턴.신입 / 사원 / 대리.과장,,08.05,https://www.peoplenjob.com/jobs/6245797
6241143,브랜드,2026-07-23 00:18:16,2026-07-15,샌드박스네트워크(Sandbox Network Inc.),[파삭] CS·물류 운영 담당자 (계약),,서울 용산구,인턴.신입 / 사원,,08.13,https://www.peoplenjob.com/jobs/6241143
6246892,마케팅,2026-07-24 00:16:47,2026-07-23,celimax,[셀리맥스] 글로벌 인플루언서 마케팅 인턴 채용,,서울 강남구 삼성로85길 26 V & S 8층,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6246892
6246891,마케팅,2026-07-24 00:16:47,2026-07-23,celimax,[셀리맥스] 미국 마케팅 인턴 채용,,서울 강남구 삼성로85길 26 V & S 8층,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6246891
6246885,마케팅,2026-07-24 00:16:47,2026-07-23,celimax,[셀리맥스] 스페인어 마케팅 인턴 채용,,서울 강남구 삼성로85길 26 V & S 8층,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6246885
6246882,마케팅,2026-07-24 00:16:47,2026-07-23,celimax,[셀리맥스] 국내 퍼포먼스 마케팅 경력 채용,,서울 강남구 삼성로85길 26 V & S 8층,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6246882
6246877,마케팅,2026-07-24 00:16:47,2026-07-23,celimax,[셀리맥스] 글로벌 퍼포먼스 마케팅 경력 채용,,서울 강남구 삼성로85길 26 V & S 8층,인턴.신입 / 사원 / 대리.과장,,채용시,https://www.peoplenjob.com/jobs/6246877
6246328,마케팅,2026-07-24 00:16:47,2026-07-23,유어사이드(주),외국계 명품 하이주얼리 마케팅 인턴 6개월 기간제 채용,,서울 강남,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6246328
6246613,마케팅,2026-07-24 00:16:47,2026-07-23,MEMEBOX(미미박스),글로벌 B2B 해외영업 인턴 (채용연계형),,서울 강남,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6246613
6246331,마케팅,2026-07-24 00:16:47,2026-07-23,콘센트릭스,U [Concentrix] 페이롤 & 복리후생 담당자,,서울 용산구 한강대로 95,인턴.신입 / 사원,,08.31,https://www.peoplenjob.com/jobs/6246331
6246636,신입,2026-07-24 00:16:47,2026-07-23,커리어케어,디스플레이 소재 기업 필름 개발 연구원 채용,,충북 청주,인턴.신입 / 사원 / 대리.과장,,08.22,https://www.peoplenjob.com/jobs/6246636
6246611,신입,2026-07-24 00:16:47,2026-07-23,(주)필립스 코리아,"Remote Service Engineer, Patient Monitoring",,서울 / 서울 중구,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6246611
6246563,신입,2026-07-24 00:16:47,2026-07-23,벤처피플,IT보안 전문기업 영업지원 담당자,,서울 영등포구,인턴.신입 / 사원,,07.31,https://www.peoplenjob.com/jobs/6246563
6246295,신입,2026-07-24 00:16:47,2026-07-23,Air Liquide Korea,[홈헬스케어] 의료장비 기술지원 엔지니어 (신입 가능),,서울 / 경기 / 인천,인턴.신입,,08.22,https://www.peoplenjob.com/jobs/6246295
6246293,신입,2026-07-24 00:16:47,2026-07-23,Air Liquide Korea,[상시 채용] 홈헬스케어 부문 신입 및 경력직 모집 - 전국 8개 지사,,서울 / 광주 / 부산,인턴.신입 / 사원 / 대리.과장,,채용시,https://www.peoplenjob.com/jobs/6246293
6246817,신입,2026-07-24 00:16:47,2026-07-23,RXC,(신입) 호텔 플랫폼 운영 매니저,,서울 강남,인턴.신입 / 사원,,07.29,https://www.peoplenjob.com/jobs/6246817
6246539,신입,2026-07-24 00:16:47,2026-07-23,더하이어코리아 주식회사,[신입가능] 광화문 외국계 회사 수출입사무,,서울 / 서울 중구 / 서울 종로구,인턴.신입,,08.22,https://www.peoplenjob.com/jobs/6246539
6246304,신입,2026-07-24 00:16:47,2026-07-23,ASM Korea Ltd.,[ASM/신입가능]Field Service engineer 모집(동탄/평택),,경기 평택,인턴.신입 / 사원,,채용시,https://www.peoplenjob.com/jobs/6246304
6246580,글로벌,2026-07-24 00:16:47,2026-07-23,Atlas Copco Korea,[씨피툴스코리아] 필드 서비스 엔지니어 인턴십 12개월(안양),,경기 안양,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6246580
6246579,글로벌,2026-07-24 00:16:47,2026-07-23,Atlas Copco Korea,[씨피툴스코리아] 필드 서비스 엔지니어 인턴십 12개월 (광주),,광주광역시,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6246579
6246858,글로벌,2026-07-24 00:16:47,2026-07-23,celimax,[셀리맥스] QA / QC 인턴 채용,,서울 강남구 삼성로85길 26 V & S 8층,인턴.신입,,채용시,https://www.peoplenjob.com/jobs/6246858
